Year,Month,DayOfWeek,Company,Payment Type,No. of Trips
2019,April,Saturday,Taxi Affiliation Services,Unknown,515
2019,April,Saturday,"Taxicab Insurance Agency, LLC",Cash,938
2019,April,Saturday,"Taxicab Insurance Agency, LLC",Credit Card,636
2019,April,Saturday,"Taxicab Insurance Agency, LLC",No Charge,13
2019,April,Saturday,"Taxicab Insurance Agency, LLC",Unknown,12
2019,April,Saturday,Top Cab Affiliation,Cash,1058
2019,April,Saturday,Top Cab Affiliation,Credit Card,794
2019,April,Saturday,Top Cab Affiliation,Dispute,2
2019,April,Saturday,Top Cab Affiliation,No Charge,3
2019,April,Saturday,Top Cab Affiliation,Unknown,14
2019,April,Sunday,1085 - 72312 N and W Cab Co,Cash,35
2019,April,Sunday,1085 - 72312 N and W Cab Co,Credit Card,7
2019,April,Sunday,1469 - 64126 Omar Jada,Cash,16
2019,April,Sunday,1469 - 64126 Omar Jada,Credit Card,12
2019,April,Sunday,2092 - 61288 Sbeih company,Cash,21
2019,April,Sunday,24 Seven Taxi,Cash,375
2019,April,Sunday,24 Seven Taxi,Credit Card,484
2019,April,Sunday,24 Seven Taxi,Mobile,15
2019,April,Sunday,24 Seven Taxi,Prcard,7
2019,April,Sunday,2733 - 74600 Benny Jona,Cash,6
2019,April,Sunday,2733 - 74600 Benny Jona,Credit Card,17
2019,April,Sunday,3011 - 66308 JBL Cab Inc.,Cash,10
2019,April,Sunday,3011 - 66308 JBL Cab Inc.,Credit Card,8
2019,April,Sunday,3094 - 24059 G.L.B. Cab Co,Cash,15
2019,April,Sunday,3094 - 24059 G.L.B. Cab Co,Credit Card,10
2019,April,Sunday,312 Medallion Management Corp,Cash,31
2019,April,Sunday,312 Medallion Management Corp,Credit Card,57
2019,April,Sunday,312 Medallion Management Corp,Dispute,1
2019,April,Sunday,3623 - 72222 Arrington Enterprises,Cash,1
2019,April,Sunday,3623 - 72222 Arrington Enterprises,Credit Card,7
2019,April,Sunday,4053 - 40193 Adwar H. Nikola,Cash,3
2019,April,Sunday,4053 - 40193 Adwar H. Nikola,Credit Card,10
2019,April,Sunday,4623 - 27290 Jay Kim,Cash,2
2019,April,Sunday,4623 - 27290 Jay Kim,Credit Card,4
2019,April,Sunday,4787 - 56058 Reny Cab Co,Cash,2
2019,April,Sunday,5 Star Taxi,Cash,98
2019,April,Sunday,5 Star Taxi,Credit Card,123
2019,April,Sunday,5 Star Taxi,Mobile,6
2019,April,Sunday,5 Star Taxi,Prcard,8
2019,April,Sunday,5062 - 34841 Sam Mestas,Cash,1
2019,April,Sunday,5074 - 54002 Ahzmi Inc,Cash,2
2019,April,Sunday,5074 - 54002 Ahzmi Inc,Credit Card,5
2019,April,Sunday,5874 - 73628 Sergey Cab Corp.,Cash,6
2019,April,Sunday,5874 - 73628 Sergey Cab Corp.,Credit Card,5
2019,April,Sunday,6574 - Babylon Express Inc.,Cash,1
2019,April,Sunday,6574 - Babylon Express Inc.,Credit Card,5
2019,April,Sunday,6742 - 83735 Tasha ride inc,Cash,12
2019,April,Sunday,6742 - 83735 Tasha ride inc,Credit Card,4
2019,April,Sunday,6743 - 78771 Luhak Corp,Cash,54
2019,April,Sunday,6743 - 78771 Luhak Corp,Credit Card,2
2019,April,Sunday,American United,Cash,15
2019,April,Sunday,American United,Credit Card,18
2019,April,Sunday,Blue Diamond,Cash,340
2019,April,Sunday,Blue Diamond,Credit Card,283
2019,April,Sunday,Blue Diamond,Mobile,3
2019,April,Sunday,Blue Diamond,Prcard,6
2019,April,Sunday,Blue Ribbon Taxi Association Inc.,Cash,3235
2019,April,Sunday,Blue Ribbon Taxi Association Inc.,Credit Card,2727
2019,April,Sunday,Blue Ribbon Taxi Association Inc.,No Charge,1
2019,April,Sunday,Blue Ribbon Taxi Association Inc.,Unknown,32
2019,April,Sunday,Checker Taxi Affiliation,Cash,527
2019,April,Sunday,Checker Taxi Affiliation,Credit Card,315
2019,April,Sunday,Checker Taxi Affiliation,Mobile,11
2019,April,Sunday,Checker Taxi Affiliation,Prcard,14
2019,April,Sunday,Chicago Carriage Cab Corp,Cash,5410
2019,April,Sunday,Chicago Carriage Cab Corp,Credit Card,5239
2019,April,Sunday,Chicago Carriage Cab Corp,Mobile,163
2019,April,Sunday,Chicago Carriage Cab Corp,Prcard,60
2019,April,Sunday,Chicago Independents,Cash,856
2019,April,Sunday,Chicago Independents,Credit Card,645
2019,April,Sunday,Chicago Independents,Dispute,13
2019,April,Sunday,Chicago Independents,Mobile,2
2019,April,Sunday,Chicago Independents,No Charge,1
2019,April,Sunday,Chicago Independents,Pcard,2
2019,April,Sunday,Chicago Independents,Unknown,2
2019,April,Sunday,Chicago Medallion Management,Cash,438
2019,April,Sunday,Chicago Medallion Management,Credit Card,402
2019,April,Sunday,Chicago Medallion Management,No Charge,28
2019,April,Sunday,Chicago Medallion Management,Unknown,2
2019,April,Sunday,Chicago Taxicab,Cash,410
2019,April,Sunday,Chicago Taxicab,Credit Card,341
2019,April,Sunday,Chicago Taxicab,Mobile,10
2019,April,Sunday,Chicago Taxicab,Prcard,1
2019,April,Sunday,Choice Taxi Association,Cash,1459
2019,April,Sunday,Choice Taxi Association,Credit Card,1823
2019,April,Sunday,Choice Taxi Association,Dispute,3
2019,April,Sunday,Choice Taxi Association,No Charge,13
2019,April,Sunday,Choice Taxi Association,Unknown,4
2019,April,Sunday,City Service,Cash,3551
2019,April,Sunday,City Service,Credit Card,3431
2019,April,Sunday,City Service,Mobile,161
2019,April,Sunday,City Service,Prcard,13
2019,April,Sunday,Flash Cab,Cash,12641
2019,April,Sunday,Flash Cab,Credit Card,7969
2019,April,Sunday,Flash Cab,Mobile,135
2019,April,Sunday,Flash Cab,Prcard,380
2019,April,Sunday,Flash Cab,Prepaid,5
2019,April,Sunday,Globe Taxi,Cash,1726
2019,April,Sunday,Globe Taxi,Credit Card,1659
2019,April,Sunday,Globe Taxi,Mobile,57
2019,April,Sunday,Globe Taxi,Prcard,8
2019,April,Sunday,Gold Coast Taxi,Cash,14
2019,April,Sunday,Gold Coast Taxi,Credit Card,22
2019,April,Sunday,KOAM Taxi Association,Cash,532
2019,April,Sunday,KOAM Taxi Association,Credit Card,536
2019,April,Sunday,KOAM Taxi Association,Dispute,2
2019,April,Sunday,KOAM Taxi Association,Unknown,2
2019,April,Sunday,Leonard Cab Co,Cash,72
2019,April,Sunday,Leonard Cab Co,Credit Card,33
2019,April,Sunday,Medallion Leasin,Cash,3615
2019,April,Sunday,Medallion Leasin,Credit Card,3460
2019,April,Sunday,Medallion Leasin,Mobile,117
2019,April,Sunday,Medallion Leasin,Prcard,33
2019,April,Sunday,Metro Jet Taxi A,Cash,73
2019,April,Sunday,Metro Jet Taxi A,Credit Card,63
2019,April,Sunday,Metro Jet Taxi A,Mobile,2
2019,April,Sunday,Nova Taxi Affiliation Llc,Cash,1012
2019,April,Sunday,Nova Taxi Affiliation Llc,Credit Card,681
2019,April,Sunday,Nova Taxi Affiliation Llc,Mobile,20
2019,April,Sunday,Nova Taxi Affiliation Llc,Prcard,5
2019,April,Sunday,Patriot Taxi Dba Peace Taxi Associat,Cash,736
2019,April,Sunday,Patriot Taxi Dba Peace Taxi Associat,Credit Card,720
2019,April,Sunday,Patriot Taxi Dba Peace Taxi Associat,Mobile,34
2019,April,Sunday,Patriot Taxi Dba Peace Taxi Associat,Prcard,10
2019,April,Sunday,Setare Inc,Cash,159
2019,April,Sunday,Setare Inc,Credit Card,119
2019,April,Sunday,Setare Inc,Mobile,2
2019,April,Sunday,Setare Inc,Prcard,1
2019,April,Sunday,Star North Management LLC,Cash,3401
2019,April,Sunday,Star North Management LLC,Credit Card,3438
2019,April,Sunday,Star North Management LLC,Dispute,6
2019,April,Sunday,Star North Management LLC,No Charge,144
2019,April,Sunday,Star North Management LLC,Unknown,13
2019,April,Sunday,Suburban Dispatch LLC,Credit Card,296
2019,April,Sunday,Suburban Dispatch LLC,No Charge,19
2019,April,Sunday,Sun Taxi,Cash,4040
2019,April,Sunday,Sun Taxi,Credit Card,4054
2019,April,Sunday,Sun Taxi,Mobile,211
2019,April,Sunday,Sun Taxi,Pcard,3
2019,April,Sunday,Sun Taxi,Prcard,28
2019,April,Sunday,Taxi Affiliation Service Yellow,Cash,2168
2019,April,Sunday,Taxi Affiliation Service Yellow,Credit Card,1565
2019,April,Sunday,Taxi Affiliation Service Yellow,Mobile,44
2019,April,Sunday,Taxi Affiliation Service Yellow,Prcard,85
2019,April,Sunday,Taxi Affiliation Services,Cash,14751
2019,April,Sunday,Taxi Affiliation Services,Credit Card,12085
2019,April,Sunday,Taxi Affiliation Services,Dispute,1
2019,April,Sunday,Taxi Affiliation Services,No Charge,5
2019,April,Sunday,Taxi Affiliation Services,Unknown,435
2019,April,Sunday,"Taxicab Insurance Agency, LLC",Cash,530
2019,April,Sunday,"Taxicab Insurance Agency, LLC",Credit Card,526
2019,April,Sunday,"Taxicab Insurance Agency, LLC",Dispute,2
2019,April,Sunday,"Taxicab Insurance Agency, LLC",No Charge,6
2019,April,Sunday,"Taxicab Insurance Agency, LLC",Unknown,13
2019,April,Sunday,Top Cab Affiliation,Cash,817
2019,April,Sunday,Top Cab Affiliation,Credit Card,832
2019,April,Sunday,Top Cab Affiliation,Dispute,5
2019,April,Sunday,Top Cab Affiliation,No Charge,14
2019,April,Sunday,Top Cab Affiliation,Unknown,6
2019,April,Thursday,1085 - 72312 N and W Cab Co,Cash,31
2019,April,Thursday,1085 - 72312 N and W Cab Co,Credit Card,24
2019,April,Thursday,1469 - 64126 Omar Jada,Cash,20
2019,April,Thursday,1469 - 64126 Omar Jada,Credit Card,36
2019,April,Thursday,2092 - 61288 Sbeih company,Cash,56
2019,April,Thursday,2092 - 61288 Sbeih company,Credit Card,2
2019,April,Thursday,24 Seven Taxi,Cash,984
2019,April,Thursday,24 Seven Taxi,Credit Card,1583
2019,April,Thursday,24 Seven Taxi,Mobile,62
2019,April,Thursday,24 Seven Taxi,Prcard,2
2019,April,Thursday,2733 - 74600 Benny Jona,Cash,7
2019,April,Thursday,2733 - 74600 Benny Jona,Credit Card,13
2019,April,Thursday,3011 - 66308 JBL Cab Inc.,Cash,33
2019,April,Thursday,3011 - 66308 JBL Cab Inc.,Credit Card,57
2019,April,Thursday,3094 - 24059 G.L.B. Cab Co,Cash,39
2019,April,Thursday,3094 - 24059 G.L.B. Cab Co,Credit Card,29
2019,April,Thursday,3094 - 24059 G.L.B. Cab Co,Dispute,1
2019,April,Thursday,312 Medallion Management Corp,Cash,60
2019,April,Thursday,312 Medallion Management Corp,Credit Card,81
2019,April,Thursday,312 Medallion Management Corp,Dispute,1
2019,April,Thursday,312 Medallion Management Corp,No Charge,1
2019,April,Thursday,312 Medallion Management Corp,Unknown,5
2019,April,Thursday,3620 - 52292 David K. Cab Corp.,Cash,13
2019,April,Thursday,3620 - 52292 David K. Cab Corp.,Credit Card,26
2019,April,Thursday,3620 - 52292 David K. Cab Corp.,No Charge,1
2019,April,Thursday,3623 - 72222 Arrington Enterprises,Cash,10
2019,April,Thursday,3623 - 72222 Arrington Enterprises,Credit Card,26
2019,April,Thursday,"3721 - Santamaria Express, Alvaro Santamaria",Credit Card,13
2019,April,Thursday,"3721 - Santamaria Express, Alvaro Santamaria",No Charge,11
2019,April,Thursday,4053 - 40193 Adwar H. Nikola,Cash,10
2019,April,Thursday,4053 - 40193 Adwar H. Nikola,Credit Card,18
2019,April,Thursday,4623 - 27290 Jay Kim,Cash,17
2019,April,Thursday,4623 - 27290 Jay Kim,Credit Card,27
2019,April,Thursday,4787 - 56058 Reny Cab Co,Cash,23
2019,April,Thursday,4787 - 56058 Reny Cab Co,Credit Card,14
2019,April,Thursday,5 Star Taxi,Cash,220
2019,April,Thursday,5 Star Taxi,Credit Card,261
2019,April,Thursday,5 Star Taxi,Mobile,18
2019,April,Thursday,5 Star Taxi,Prcard,8
2019,April,Thursday,5006 - 39261 Salifu Bawa,Cash,18
2019,April,Thursday,5006 - 39261 Salifu Bawa,Credit Card,38
2019,April,Thursday,5062 - 34841 Sam Mestas,Cash,21
2019,April,Thursday,5062 - 34841 Sam Mestas,Credit Card,9
2019,April,Thursday,5074 - 54002 Ahzmi Inc,Cash,2
2019,April,Thursday,5074 - 54002 Ahzmi Inc,Credit Card,13
2019,April,Thursday,5874 - 73628 Sergey Cab Corp.,Cash,8
2019,April,Thursday,5874 - 73628 Sergey Cab Corp.,Credit Card,16
2019,April,Thursday,6574 - Babylon Express Inc.,Cash,21
2019,April,Thursday,6574 - Babylon Express Inc.,Credit Card,32
2019,April,Thursday,6742 - 83735 Tasha ride inc,Cash,21
2019,April,Thursday,6742 - 83735 Tasha ride inc,Credit Card,31
2019,April,Thursday,6743 - 78771 Luhak Corp,Cash,53
2019,April,Thursday,6743 - 78771 Luhak Corp,Credit Card,2
2019,April,Thursday,American United,Cash,30
2019,April,Thursday,American United,Credit Card,30
2019,April,Thursday,American United Taxi Affiliation,Cash,29
2019,April,Thursday,American United Taxi Affiliation,Mobile,2
2019,April,Thursday,American United Taxi Affiliation,Prcard,1
2019,April,Thursday,Blue Diamond,Cash,765
2019,April,Thursday,Blue Diamond,Credit Card,708
2019,April,Thursday,Blue Diamond,Mobile,30
2019,April,Thursday,Blue Diamond,Prcard,13
2019,April,Thursday,Blue Ribbon Taxi Association Inc.,Cash,5083
2019,April,Thursday,Blue Ribbon Taxi Association Inc.,Credit Card,5631
2019,April,Thursday,Blue Ribbon Taxi Association Inc.,Dispute,1
2019,April,Thursday,Blue Ribbon Taxi Association Inc.,Unknown,121
2019,April,Thursday,Checker Taxi Affiliation,Cash,1002
2019,April,Thursday,Checker Taxi Affiliation,Credit Card,1056
2019,April,Thursday,Checker Taxi Affiliation,Mobile,52
2019,April,Thursday,Checker Taxi Affiliation,Prcard,27
2019,April,Thursday,Chicago Carriage Cab Corp,Cash,11892
2019,April,Thursday,Chicago Carriage Cab Corp,Credit Card,13719
2019,April,Thursday,Chicago Carriage Cab Corp,Mobile,690
2019,April,Thursday,Chicago Carriage Cab Corp,Prcard,203
2019,April,Thursday,Chicago Independents,Cash,1635
2019,April,Thursday,Chicago Independents,Credit Card,1839
2019,April,Thursday,Chicago Independents,Dispute,16
2019,April,Thursday,Chicago Independents,Mobile,5
2019,April,Thursday,Chicago Independents,No Charge,10
2019,April,Thursday,Chicago Independents,Pcard,7
2019,April,Thursday,Chicago Independents,Unknown,9
2019,April,Thursday,Chicago Medallion Management,Cash,1035
2019,April,Thursday,Chicago Medallion Management,Credit Card,1323
2019,April,Thursday,Chicago Medallion Management,Dispute,4
2019,April,Thursday,Chicago Medallion Management,No Charge,23
2019,April,Thursday,Chicago Medallion Management,Unknown,11
2019,April,Thursday,Chicago Taxicab,Cash,813
2019,April,Thursday,Chicago Taxicab,Credit Card,809
2019,April,Thursday,Chicago Taxicab,Mobile,38
2019,April,Thursday,Chicago Taxicab,Prcard,8
2019,April,Thursday,Choice Taxi Association,Cash,3397
2019,April,Thursday,Choice Taxi Association,Credit Card,5161
2019,April,Thursday,Choice Taxi Association,Dispute,9
2019,April,Thursday,Choice Taxi Association,No Charge,52
2019,April,Thursday,Choice Taxi Association,Unknown,29
2019,April,Thursday,City Service,Cash,6766
2019,April,Thursday,City Service,Credit Card,8446
2019,April,Thursday,City Service,Mobile,502
2019,April,Thursday,City Service,Prcard,59
2019,April,Thursday,Flash Cab,Cash,18404
2019,April,Thursday,Flash Cab,Credit Card,13958
2019,April,Thursday,Flash Cab,Mobile,394
2019,April,Thursday,Flash Cab,Prcard,721
2019,April,Thursday,Flash Cab,Prepaid,4
2019,April,Thursday,Globe Taxi,Cash,3982
2019,April,Thursday,Globe Taxi,Credit Card,4675
2019,April,Thursday,Globe Taxi,Mobile,235
2019,April,Thursday,Globe Taxi,Prcard,48
2019,April,Thursday,Gold Coast Taxi,Cash,59
2019,April,Thursday,Gold Coast Taxi,Credit Card,124
2019,April,Thursday,Gold Coast Taxi,Mobile,5
2019,April,Thursday,KOAM Taxi Association,Cash,884
2019,April,Thursday,KOAM Taxi Association,Credit Card,1285
2019,April,Thursday,KOAM Taxi Association,Dispute,6
2019,April,Thursday,KOAM Taxi Association,No Charge,2
2019,April,Thursday,KOAM Taxi Association,Unknown,5
2019,April,Thursday,Leonard Cab Co,Cash,54
2019,April,Thursday,Leonard Cab Co,Credit Card,64
2019,April,Thursday,Leonard Cab Co,Mobile,1
2019,April,Thursday,Leonard Cab Co,Prcard,1
2019,April,Thursday,Medallion Leasin,Cash,7820
2019,April,Thursday,Medallion Leasin,Credit Card,9198
2019,April,Thursday,Medallion Leasin,Mobile,515
2019,April,Thursday,Medallion Leasin,Prcard,147
2019,April,Thursday,Metro Jet Taxi A,Cash,146
2019,April,Thursday,Metro Jet Taxi A,Credit Card,173
2019,April,Thursday,Metro Jet Taxi A,Mobile,8
2019,April,Thursday,Nova Taxi Affiliation Llc,Cash,2133
2019,April,Thursday,Nova Taxi Affiliation Llc,Credit Card,1797
2019,April,Thursday,Nova Taxi Affiliation Llc,Mobile,88
2019,April,Thursday,Nova Taxi Affiliation Llc,Prcard,30
2019,April,Thursday,Patriot Taxi Dba Peace Taxi Associat,Cash,1404
2019,April,Thursday,Patriot Taxi Dba Peace Taxi Associat,Credit Card,1484
2019,April,Thursday,Patriot Taxi Dba Peace Taxi Associat,Mobile,83
2019,April,Thursday,Patriot Taxi Dba Peace Taxi Associat,Prcard,30
2019,April,Thursday,Setare Inc,Cash,204
2019,April,Thursday,Setare Inc,Credit Card,166
2019,April,Thursday,Setare Inc,Mobile,5
2019,April,Thursday,Setare Inc,Prcard,1
2019,April,Thursday,Star North Management LLC,Cash,6195
2019,April,Thursday,Star North Management LLC,Credit Card,7885
2019,April,Thursday,Star North Management LLC,Dispute,5
2019,April,Thursday,Star North Management LLC,No Charge,403
2019,April,Thursday,Star North Management LLC,Unknown,60
2019,April,Thursday,Suburban Dispatch LLC,Credit Card,472
2019,April,Thursday,Suburban Dispatch LLC,No Charge,29
2019,April,Thursday,Sun Taxi,Cash,7330
2019,April,Thursday,Sun Taxi,Credit Card,10384
2019,April,Thursday,Sun Taxi,Mobile,570
2019,April,Thursday,Sun Taxi,Pcard,5
2019,April,Thursday,Sun Taxi,Prcard,76
2019,April,Thursday,Taxi Affiliation Service Yellow,Cash,3436
2019,April,Thursday,Taxi Affiliation Service Yellow,Credit Card,3394
2019,April,Thursday,Taxi Affiliation Service Yellow,Mobile,158
2019,April,Thursday,Taxi Affiliation Service Yellow,Prcard,151
2019,April,Thursday,Taxi Affiliation Services,Cash,22154
2019,April,Thursday,Taxi Affiliation Services,Credit Card,24243
2019,April,Thursday,Taxi Affiliation Services,Dispute,1
2019,April,Thursday,Taxi Affiliation Services,No Charge,5
2019,April,Thursday,Taxi Affiliation Services,Unknown,910
2019,April,Thursday,"Taxicab Insurance Agency, LLC",Cash,1748
2019,April,Thursday,"Taxicab Insurance Agency, LLC",Credit Card,2118
2019,April,Thursday,"Taxicab Insurance Agency, LLC",Dispute,13
2019,April,Thursday,"Taxicab Insurance Agency, LLC",No Charge,14
2019,April,Thursday,"Taxicab Insurance Agency, LLC",Unknown,29
2019,April,Thursday,Top Cab Affiliation,Cash,1494
2019,April,Thursday,Top Cab Affiliation,Credit Card,2043
2019,April,Thursday,Top Cab Affiliation,Dispute,10
2019,April,Thursday,Top Cab Affiliation,No Charge,15
2019,April,Thursday,Top Cab Affiliation,Unknown,18
2019,April,Tuesday,1085 - 72312 N and W Cab Co,Cash,43
2019,April,Tuesday,1085 - 72312 N and W Cab Co,Credit Card,44
2019,April,Tuesday,1469 - 64126 Omar Jada,Cash,36
2019,April,Tuesday,1469 - 64126 Omar Jada,Credit Card,46
2019,April,Tuesday,1469 - 64126 Omar Jada,Unknown,1
2019,April,Tuesday,2092 - 61288 Sbeih company,Cash,61
2019,April,Tuesday,2092 - 61288 Sbeih company,Credit Card,3
2019,April,Tuesday,24 Seven Taxi,Cash,1005
2019,April,Tuesday,24 Seven Taxi,Credit Card,1465
2019,April,Tuesday,24 Seven Taxi,Mobile,70
2019,April,Tuesday,24 Seven Taxi,Prcard,11
2019,April,Tuesday,2733 - 74600 Benny Jona,Cash,11
2019,April,Tuesday,2733 - 74600 Benny Jona,Credit Card,29
2019,April,Tuesday,3011 - 66308 JBL Cab Inc.,Cash,31
2019,April,Tuesday,3011 - 66308 JBL Cab Inc.,Credit Card,45
2019,April,Tuesday,3011 - 66308 JBL Cab Inc.,Dispute,1
2019,April,Tuesday,3094 - 24059 G.L.B. Cab Co,Cash,20
2019,April,Tuesday,3094 - 24059 G.L.B. Cab Co,Credit Card,17
2019,April,Tuesday,312 Medallion Management Corp,Cash,48
2019,April,Tuesday,312 Medallion Management Corp,Credit Card,89
2019,April,Tuesday,312 Medallion Management Corp,No Charge,4
2019,April,Tuesday,3620 - 52292 David K. Cab Corp.,Cash,10
2019,April,Tuesday,3620 - 52292 David K. Cab Corp.,Credit Card,24
2019,April,Tuesday,3623 - 72222 Arrington Enterprises,Cash,40
